53.0
57.0
76.0
74.0
65.0
67.0
84.0
56.0
73.0
62.0
62.0
81.0
77.0
77.0
85.0
65.0
75.0
60.0
70.0
63.0
66.0
74.0
53.0
96.0
50.0
47.0
82.0
77.0
74.0
74.0
65.0
52.0
66.0
55.0
80.0
63.0
53.0
60.0
71.0
57.0
53.0
69.0
69.0
57.0
58.0
68.0
43.0
44.0
54.0
62.0
70.0
87.0
78.0
63.0
65.0
50.0
65.0
61.0
70.0
53.0
73.0
88.0
63.0
71.0
75.0
59.0
68.0
65.0
66.0
53.0
65.0
72.0
87.0
79.0
97.0
53.0
78.0
68.0
98.0
53.0
52.0
56.0
33.0
57.0
54.0
67.0
70.0
93.0
79.0
56.0
52.0
72.0
45.0
92.0
83.0
58.0
39.0
85.0
63.0
84.0
41.0
56.0
65.0
66.0
58.0
74.0
49.0
63.0
67.0
73.0
76.0
48.0
42.0
84.0
70.0
54.0
88.0
67.0
83.0
66.0
96.0
91.0
61.0
80.0
75.0
86.0
51.0
75.0
81.0
39.0
47.0
34.0
61.0
76.0
88.0
66.0
89.0
44.0
39.0
64.0
71.0
65.0
34.0
64.0
45.0
75.0
70.0
51.0
57.0
49.0
64.0
79.0
50.0
73.0
57.0
53.0
63.0
49.0
57.0
47.0
94.0
66.0
55.0
68.0
63.0
62.0
74.0
76.0
57.0
56.0
61.0
30.0
42.0
86.0
90.0
61.0
74.0
70.0
100.0
82.0
63.0
51.0
41.0
68.0
54.0
44.0
55.0
49.0
90.0
78.0
65.0
87.0
66.0
52.0
88.0
73.0
49.0
62.0
52.0
44.0
79.0
94.0
44.0
73.0
55.0
58.0
56.0
52.0
66.0
53.0
69.0
64.0
61.0
51.0
56.0
76.0
73.0
50.0
66.0
76.0
40.0
73.0
55.0
74.0
54.0
38.0
41.0
66.0
69.0
51.0
75.0
40.0
64.0
47.0
55.0
66.0
52.0
59.0
80.0
56.0
78.0
48.0
73.0
87.0
28.0
53.0
74.0
62.0
71.0
56.0
66.0
63.0
83.0
69.0
70.0
59.0
58.0
59.0
71.0
59.0
69.0
96.0
78.0
60.0
83.0
59.0
34.0
50.0
37.0
60.0
65.0
90.0
70.0
62.0
77.0
32.0
69.0
77.0
43.0
82.0
70.0
59.0
74.0
99.0
68.0
69.0
58.0
52.0
77.0
52.0
66.0
58.0
72.0
70.0
81.0
57.0
61.0
50.0
58.0
71.0
